mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_65732,OC1(CC=O)CC2NC12,3.66843,1.09496,0.99901,3.776,71.85,-0.2425,-0.0199,0.2226,1207.9009,0.146436,-439.04526,-439.036703,-439.035759,-439.079512,32.027
gdb_4205,ON=C1C2C3CC1C23,5.10742,1.68956,1.50421,1.5749,68.37,-0.2253,0.0282,0.2535,842.9468,0.119582,-362.562224,-362.555809,-362.554865,-362.592612,25.493
gdb_67402,CC12C3CC1NC23C#N,2.72335,1.55849,1.29161,4.8076,78.29,-0.2441,0.0089,0.253,1029.9555,0.13721,-380.825521,-380.817852,-380.816908,-380.857558,29.643
gdb_45793,O=C1NC=CC2CC1C2,2.66475,1.81604,1.29816,2.8793,77.84,-0.2138,-0.0088,0.205,991.7915,0.15164,-401.982668,-401.975599,-401.974655,-402.013986,28.725
gdb_100092,C[NH2+]C(C)(C)CC([O-])=O,3.24549,0.9026,0.84591,14.9986,83.67,-0.1675,-0.0083,0.1592,1463.8617,0.192159,-441.459089,-441.448456,-441.447512,-441.494774,39.269
gdb_87230,CC1CC1(C)NCC#N,4.05192,0.75471,0.71413,4.4542,84.66,-0.2433,0.0271,0.2704,1643.6723,0.181033,-383.264842,-383.254585,-383.253641,-383.300394,37.339
gdb_124112,CC#Cc1c([nH]nn1)C,3.46038,0.97849,0.77013,4.7325,84.75,-0.2221,-0.0026,0.2195,1451.5963,0.124052,-396.920764,-396.911593,-396.910649,-396.956566,31.405
gdb_61408,CC(=O)C(O)CC(N)=O,3.11228,0.94889,0.76101,2.0236,69.89,-0.2419,-0.0398,0.202,1448.798,0.145286,-476.281394,-476.271377,-476.270433,-476.317411,35.715
gdb_111204,OCC1C2CC1C2C=O,3.17566,0.99133,0.85333,4.1806,77.67,-0.2418,-0.0244,0.2174,1370.048,0.1589,-422.965844,-422.957163,-422.956219,-423.000075,32.044
gdb_55506,CC(=O)C(=N)NC(=O)N,3.59011,0.9895,0.77977,3.0036,68.89,-0.2538,-0.0647,0.189,1398.2513,0.12331,-471.279085,-471.269446,-471.268502,-471.314449,33.869
gdb_8680,CCC(N)(CN)C#N,2.68331,1.62536,1.29948,4.6703,71.46,-0.2511,0.0374,0.2885,1041.2624,0.165379,-361.248488,-361.238829,-361.237884,-361.282273,35.112
gdb_133180,CC1=CNN=C(F)C1=N,2.44715,1.7552,1.02851,4.2095,74.15,-0.2085,-0.0311,0.1774,1078.2478,0.113618,-458.109016,-458.101222,-458.100277,-458.141247,29.52
gdb_15837,COCC(C)C1CO1,4.96518,1.00088,0.91762,1.073,72.11,-0.2547,0.089,0.3437,1315.2434,0.175144,-386.106639,-386.097286,-386.096341,-386.141142,32.958
gdb_54926,NC(=O)C1CC(N1)C#N,5.10498,0.87411,0.8179,6.3962,70.05,-0.2562,-0.0015,0.2547,1356.7338,0.12519,-434.088765,-434.079903,-434.078958,-434.123235,31.538
gdb_95607,CN1CCNC(=O)C1=N,2.32062,1.79004,1.04522,5.3813,75.45,-0.2246,-0.0256,0.199,1123.3313,0.150518,-435.313384,-435.304931,-435.303987,-435.346594,31.336
gdb_16917,N=C1OC2CC1C=C2,3.87162,2.26632,2.07529,2.989,65.68,-0.2515,-0.0143,0.2371,715.0432,0.122299,-362.673146,-362.667516,-362.666572,-362.702635,23.367
gdb_130183,c1c[nH]c2c1[nH]nc2N,3.4479,1.63834,1.11332,2.2248,74.36,-0.185,0.0207,0.2056,1016.3608,0.116778,-413.013465,-413.005933,-413.004989,-413.045142,28.91
gdb_100861,CCC(C)N(C=O)C=O,2.02344,1.14048,1.056,5.9609,77.37,-0.2479,-0.0346,0.2134,1320.7616,0.168244,-440.33091,-440.320508,-440.319564,-440.366899,36.426
gdb_89619,CC1OC2(CC12)C(C)=O,3.54779,1.18284,0.98562,2.5294,77.53,-0.2376,-0.0197,0.2179,1242.4906,0.156639,-423.014895,-423.005729,-423.004785,-423.048997,33.883
gdb_12458,C1COC(=O)NC=N1,3.825,2.01476,1.39522,2.3958,60.38,-0.2584,-0.0129,0.2455,836.5582,0.11005,-415.90289,-415.896256,-415.895311,-415.934029,24.436
gdb_129169,N=C1NC2=C(N1)N=NN2,5.40758,1.33995,1.07492,2.5434,68.53,-0.1943,-0.0015,0.1928,1011.6376,0.092599,-445.09501,-445.088014,-445.08707,-445.126287,26.666
gdb_59923,CN(C)CC(=O)OC=N,3.37808,0.82963,0.73127,1.3338,76.75,-0.2248,-0.0281,0.1967,1596.6795,0.156992,-456.354731,-456.344451,-456.343507,-456.391797,35.189
gdb_107086,OCC12CC(C#C)C1N2,4.56741,0.92181,0.90358,1.377,78.3,-0.2533,0.0379,0.2912,1328.1392,0.14695,-401.866575,-401.857758,-401.856813,-401.900485,33.149
gdb_72515,CC12CCC(CC1)C2=O,2.16287,1.77291,1.6005,2.7451,80.64,-0.2267,-0.0056,0.2212,1016.229,0.184784,-387.137191,-387.129024,-387.12808,-387.169592,32.241
gdb_117403,CN=CNC(=O)COC,2.89606,0.79798,0.6657,1.7231,80.21,-0.2462,-0.0155,0.2307,1722.9514,0.157492,-456.367649,-456.357351,-456.356407,-456.403835,35.4
gdb_12879,CC12COCC1C2O,2.77771,2.20807,1.78247,2.2284,66.85,-0.2334,0.0768,0.3103,839.2166,0.154942,-384.929778,-384.922396,-384.921451,-384.960891,28.9
gdb_25433,c1c(c(c[nH]1)C=O)C=O,2.61982,1.32838,0.88144,4.2783,73.9,-0.2465,-0.0601,0.1864,1204.93,0.1018,-436.7485,-436.740752,-436.739808,-436.781225,27.788
gdb_83974,CC1C2OCOC2C1=O,2.40992,1.80397,1.3231,2.2079,67.29,-0.2356,-0.0409,0.1947,992.6684,0.135831,-458.96254,-458.954566,-458.953621,-458.995458,29.336
gdb_63363,CC1(C)NC(C#C)C1=O,2.87301,1.16215,1.06031,2.6092,79.81,-0.2392,-0.0295,0.2097,1227.5708,0.144157,-401.912,-401.902318,-401.901373,-401.94646,35.682
gdb_81710,OC1C2CC1OCCC2,2.5797,1.55215,1.27442,0.6946,77.36,-0.2306,0.0766,0.3072,1080.2954,0.184888,-424.211357,-424.203489,-424.202545,-424.243117,32.236
gdb_68548,CC12CC(C=C1)C21CO1,2.36462,1.9086,1.51869,1.4867,79.69,-0.2324,0.0119,0.2443,971.488,0.158977,-385.837398,-385.82966,-385.828716,-385.869054,31.36
gdb_7209,CC#CC(=O)C(C)C,3.94757,1.05213,0.89564,3.4346,78.9,-0.2496,-0.0443,0.2054,1345.3278,0.150267,-347.808305,-347.798166,-347.797222,-347.845235,34.102
gdb_130718,C#Cc1ccn[nH]c1=O,3.18463,1.49318,1.01655,2.8453,79.28,-0.2371,-0.0819,0.1552,1068.5914,0.090557,-415.6154,-415.608137,-415.607193,-415.647246,27.42
gdb_104529,COC1(CCC1)CC#C,2.18403,1.3863,1.03506,1.318,84.11,-0.2444,0.0505,0.2949,1255.106,0.180063,-387.03746,-387.027628,-387.026684,-387.072215,36.763
gdb_70288,CC12CN1CC(C=O)=C2,4.09148,1.08121,0.95511,3.4719,82.18,-0.232,-0.0624,0.1697,1249.7309,0.147293,-401.948966,-401.940726,-401.939782,-401.981744,31.225
gdb_73124,CC12CCC1OC1CC21,2.36675,1.78958,1.54652,1.4179,80.35,-0.2266,0.0834,0.31,1005.6189,0.183696,-387.071393,-387.06362,-387.062676,-387.103147,32.003
gdb_2742,O=C1OCC1C#C,4.89006,2.25782,1.68114,3.662,52.63,-0.2692,-0.0024,0.2668,696.9568,0.077691,-343.238086,-343.231809,-343.230865,-343.268454,22.263
gdb_96561,OC1CCCOCC1O,2.22053,1.51941,1.1466,2.0032,74.24,-0.2443,0.066,0.3103,1151.2635,0.183822,-461.359788,-461.3509,-461.349956,-461.39315,34.529
gdb_89515,CC12CC(O)C1OCO2,2.44952,1.74913,1.33013,2.5402,70.35,-0.2479,0.0608,0.3087,1022.0579,0.158976,-460.14987,-460.14155,-460.140606,-460.182545,32.174
gdb_125086,CC1=C(NN=C1)OC=N,3.21811,1.19065,0.9062,2.2306,73.9,-0.2364,0.0003,0.2367,1242.5322,0.124865,-434.080833,-434.072133,-434.071189,-434.115473,30.447
gdb_34587,C#CC1=NCC2(O1)CC2,4.3502,1.1052,0.95451,1.5379,79.31,-0.2374,-0.0297,0.2077,1221.049,0.123459,-400.711508,-400.703526,-400.702582,-400.744499,30.224
gdb_95471,OC1CCN=C1NC=O,2.91003,1.22313,0.88771,5.8904,73.2,-0.2414,-0.0151,0.2263,1264.0323,0.136815,-455.179108,-455.170532,-455.169588,-455.212926,31.121
gdb_102005,CCN(C=O)C(=N)C#N,2.48845,1.36906,0.94944,5.0287,74.57,-0.2787,-0.0712,0.2075,1213.0978,0.123696,-434.100848,-434.091581,-434.090637,-434.135595,32.316
gdb_38624,C1CC23OC2CN2C1C32,2.60314,2.28752,1.64059,2.2634,73.06,-0.2301,0.0716,0.3016,866.3948,0.150678,-401.889599,-401.883324,-401.88238,-401.919808,26.889
gdb_110878,CCC1C2CC(O)CC12,2.25053,1.37585,1.15245,1.5571,84.78,-0.2529,0.0705,0.3234,1228.6527,0.207085,-388.291674,-388.282502,-388.281558,-388.325623,35.536
gdb_58086,CC(C)C(C)(C)C(=O)N,2.09226,1.27498,1.1852,3.2038,84.89,-0.2378,0.037,0.2749,1270.7394,0.214739,-405.597686,-405.58617,-405.585226,-405.634037,42.861
gdb_126807,CCn1c(ccn1)C#C,1.99705,1.81507,1.02206,1.7679,84.98,-0.2294,-0.0176,0.2118,1162.3177,0.136419,-380.869139,-380.860553,-380.859609,-380.903095,31.65
gdb_94734,CC1OCC2(C)CCC12,2.6138,1.4703,1.2299,1.3562,84.84,-0.2459,0.0831,0.329,1160.8416,0.206476,-388.30015,-388.291213,-388.290268,-388.333831,34.967
gdb_6667,CC(=O)CCCC=O,7.09363,0.69171,0.64982,3.8722,70.0,-0.2467,-0.0225,0.2242,1667.5008,0.14968,-384.976783,-384.966894,-384.96595,-385.013901,32.562
gdb_118174,CC(=O)CC(O)CCO,4.11758,0.64262,0.60886,2.9666,76.24,-0.2396,-0.0099,0.2296,1859.2892,0.17868,-461.376285,-461.365033,-461.364089,-461.414125,39.09
gdb_17526,OCC12CC3C(O1)C23,4.66042,1.76885,1.64786,2.2304,63.15,-0.2351,0.062,0.2971,818.7967,0.130731,-383.663924,-383.657202,-383.656258,-383.694847,26.352
gdb_25120,c1c(=O)nc[nH]c(=O)n1,3.1015,1.5464,1.17929,3.9194,64.36,-0.2655,-0.0876,0.1779,972.1898,0.07906,-468.85433,-468.847341,-468.846397,-468.886263,25.407
gdb_38361,C1C2CC1OC=NCC2,2.29848,2.02624,1.38247,2.248,78.59,-0.244,0.0108,0.2548,993.9861,0.173881,-403.135327,-403.127907,-403.126963,-403.16692,30.076
gdb_46719,O=C1CNC2C3OC2C13,3.09732,1.70228,1.26393,2.983,68.34,-0.2343,-0.0283,0.206,961.5136,0.125965,-437.82536,-437.818645,-437.817701,-437.856655,26.81
gdb_100564,OCC(O)C(=O)C1CN1,2.33805,1.21442,0.88959,2.3248,70.32,-0.2612,-0.0387,0.2225,1307.768,0.146712,-476.201181,-476.191802,-476.190858,-476.235946,33.857
gdb_32931,CCOc1ccc([nH]1)O,4.1186,0.93003,0.83935,1.4102,75.71,-0.1744,0.0643,0.2387,1401.7778,0.146842,-439.107206,-439.097929,-439.096984,-439.141926,34.051
gdb_12530,CC1CCC=CC=C1,3.29779,1.79592,1.22715,0.6114,84.21,-0.2101,-0.0202,0.1899,1027.1197,0.179045,-311.889577,-311.881793,-311.880848,-311.922071,30.263
gdb_15136,C1CC1CCCC=O,8.38463,0.65464,0.63796,2.8077,76.99,-0.2473,-0.0187,0.2286,1736.9624,0.17553,-349.005089,-348.995915,-348.994971,-349.040359,32.173
gdb_68387,CC12CC(CC3CC13)O2,2.52419,1.91836,1.42387,1.4701,80.61,-0.2351,0.085,0.3201,1004.073,0.184694,-387.07612,-387.068659,-387.067715,-387.107333,31.529
gdb_67300,OC12C3CC1C3C21CO1,3.19384,1.60541,1.33536,2.5674,72.87,-0.2524,0.0617,0.3141,981.6795,0.135194,-421.719103,-421.711761,-421.710816,-421.750547,29.37
gdb_80321,OC1C2NC(=NC12)C#C,3.70399,1.25143,1.19689,1.6636,74.45,-0.2184,-0.0301,0.1883,1058.3055,0.112376,-416.756252,-416.748282,-416.747338,-416.788583,30.425
gdb_107472,COC12CC1CC2(C)C,2.37477,1.43904,1.22011,0.9725,85.79,-0.2191,0.0906,0.3097,1193.5171,0.20389,-388.256335,-388.246573,-388.245629,-388.290399,37.692
gdb_55336,[O-]C(=O)C1C[NH2+]C1C#C,2.12746,1.63799,1.17145,5.3105,70.87,-0.258,0.0074,0.2654,1074.119,0.124437,-437.856866,-437.848661,-437.847717,-437.889913,30.72
gdb_130544,C#CC(=O)c1conn1,3.70276,1.23919,0.92846,0.4792,66.57,-0.2855,-0.0916,0.1939,1122.5035,0.0637,-451.493135,-451.485536,-451.484592,-451.525924,26.67
gdb_4026,CCC(=NO)C(=O)N,2.62891,1.75955,1.14087,3.2707,65.16,-0.2519,-0.038,0.2139,1032.5375,0.128956,-417.060638,-417.051394,-417.05045,-417.095408,32.426
gdb_89937,CC1OC2(CNC12)C#N,3.11248,1.37718,1.12339,4.1178,73.66,-0.2503,-0.0027,0.2477,1101.7868,0.136211,-417.973,-417.96488,-417.963936,-418.005669,30.632
gdb_84073,CC1=CC(O)C(=O)C1O,2.44682,1.5321,1.01044,1.6376,70.85,-0.2628,-0.0387,0.2242,1154.2524,0.133804,-458.986232,-458.977099,-458.976155,-459.019968,33.466
gdb_48546,O=CC12C3CC1COC23,2.91202,1.47739,1.41772,2.2946,73.4,-0.2413,-0.0228,0.2185,988.5303,0.137136,-421.807268,-421.800145,-421.799201,-421.839031,27.655
gdb_24004,c1c(n2c(n1)CC2)C#N,3.52217,1.40836,1.01915,4.8031,76.96,-0.2431,-0.0279,0.2152,1085.436,0.104031,-395.749673,-395.742615,-395.74167,-395.781798,25.68
gdb_41894,C1OC2COC1CC=C2,2.20995,2.05284,1.77435,0.6277,75.09,-0.2382,0.0144,0.2526,913.8974,0.162564,-423.025359,-423.018296,-423.017352,-423.056609,28.628
gdb_29369,c1c(c(c(o1)C=O)N)N,3.41551,1.2331,0.90904,5.9603,75.74,-0.2162,-0.0393,0.1769,1200.6717,0.1134,-453.975323,-453.96692,-453.965976,-454.008216,31.138
gdb_43396,C1CC12C(=O)C=CCN2,2.52317,1.81258,1.19667,3.7816,79.43,-0.2179,-0.0477,0.1701,1043.8801,0.149148,-401.957115,-401.94943,-401.948485,-401.989161,30.441
gdb_62166,CC(COC=N)OC=O,2.23715,1.00292,0.79616,4.1749,72.21,-0.2672,-0.0031,0.2641,1458.618,0.144772,-476.239876,-476.229762,-476.228818,-476.276842,34.14
gdb_110431,CCN1C2C3C2C(=O)C13,2.69844,1.60741,1.22958,2.7541,75.3,-0.2124,0.0026,0.215,1058.029,0.14725,-401.895173,-401.88735,-401.886405,-401.927775,30.249
gdb_105822,COC12C(O)C1N1CC21,2.49048,1.54798,1.25462,1.7926,72.09,-0.2227,0.0576,0.2803,1069.7468,0.145933,-438.963464,-438.954923,-438.953979,-438.996582,32.36
gdb_90473,CC1CC2C(C=O)N2C1,2.47357,1.59319,1.29895,1.5101,79.72,-0.2355,-0.0358,0.1997,1072.4351,0.171762,-403.141772,-403.133462,-403.132518,-403.174556,32.051
gdb_16758,OCC1=CC2CN2C1,5.33807,1.37526,1.20319,2.2555,70.18,-0.2123,0.0193,0.2315,1006.799,0.142955,-363.832,-363.824597,-363.823653,-363.863817,27.878
gdb_133289,CN=C1ON=C(F)N=C1,5.05144,1.07409,0.89064,1.6294,67.39,-0.2584,-0.1043,0.1542,1194.6575,0.087487,-493.992589,-493.984819,-493.983875,-494.025759,27.368
gdb_100218,CCC(O)(CC#C)C#C,2.35676,1.1812,0.9496,1.3573,83.48,-0.2579,0.0279,0.2858,1312.1816,0.154171,-385.822312,-385.811574,-385.810629,-385.857691,39.499
gdb_48074,O=CC(=O)C12CC1CO2,2.77828,1.49189,1.08997,2.8364,68.56,-0.2433,-0.0938,0.1495,1077.6204,0.110173,-457.72651,-457.718324,-457.71738,-457.760562,29.117
gdb_45648,O=C1CC=C2C3OC3C12,3.10597,1.68044,1.26913,3.304,71.08,-0.2416,-0.0221,0.2196,960.8038,0.112464,-420.574777,-420.567981,-420.567037,-420.606156,26.637
gdb_127976,CN=c1oc(no1)CO,6.57402,0.8661,0.77344,1.0395,66.7,-0.2472,-0.0104,0.2368,1421.3098,0.110702,-491.055521,-491.046491,-491.045547,-491.090726,30.539
gdb_75203,NC1=NCC2(O)CC12O,2.57146,1.69628,1.24504,1.755,69.43,-0.2209,0.0333,0.2542,1016.9371,0.135542,-455.138912,-455.130089,-455.129145,-455.171932,33.73
gdb_1720,CCC1(CCC1)C,4.21522,1.8752,1.75835,0.051,73.95,-0.2789,0.0793,0.3582,866.4448,0.194489,-274.985822,-274.97763,-274.976685,-275.01774,31.128
gdb_80142,OC1C2N=CNC=NC12,2.46068,1.94242,1.51034,2.6663,72.31,-0.2153,-0.0158,0.1995,912.8482,0.12695,-434.049858,-434.042434,-434.04149,-434.081574,28.784
gdb_61936,CC(CC#C)NCC#N,2.13728,0.95543,0.69126,4.3699,82.57,-0.2484,0.0238,0.2722,1597.0075,0.15718,-382.04117,-382.030869,-382.029925,-382.077375,36.578
gdb_117841,CCCC(C)(CO)CO,2.42127,0.92144,0.82688,2.3171,84.99,-0.251,0.06,0.3109,1578.0455,0.227027,-426.625733,-426.614271,-426.613327,-426.66198,42.458
gdb_110781,COC1C2CC(=O)CC12,2.47143,1.4762,1.25886,3.4932,75.02,-0.2347,-0.0065,0.2282,1094.3958,0.159043,-423.033785,-423.025377,-423.024433,-423.067124,31.661
gdb_33110,COCc1cc(oc1)N,6.64005,0.75677,0.68577,1.9644,76.81,-0.1815,0.0449,0.2263,1621.0239,0.147,-439.09578,-439.08639,-439.085445,-439.130862,33.363
gdb_114784,COC1OC2CN3C2C13,3.54721,1.44568,1.37905,1.4806,70.61,-0.2375,0.0759,0.3134,1005.5153,0.149054,-439.025678,-439.01837,-439.017426,-439.057495,28.513
gdb_98272,CC(C)N(C)C(=O)NC,2.98677,0.95259,0.86498,3.5098,84.45,-0.2239,0.0666,0.2905,1505.6474,0.203794,-421.648575,-421.636937,-421.635993,-421.686064,40.715
gdb_24294,C1C2CN3C=CC=C3N12,3.93914,1.65894,1.27804,2.8392,78.8,-0.1893,0.0407,0.23,968.3092,0.139984,-380.877323,-380.870835,-380.869891,-380.908033,26.632
gdb_84928,CC1C=CCCOC1=N,2.14071,1.70554,1.18009,2.5137,82.15,-0.2485,0.011,0.2595,1128.0224,0.172185,-403.159969,-403.151191,-403.150246,-403.194016,32.963
gdb_104787,CCC1(CO)CC2CN12,2.19201,1.54632,1.11391,0.6541,81.21,-0.229,0.0706,0.2996,1190.2996,0.193686,-404.298941,-404.289454,-404.28851,-404.333074,36.113
gdb_103801,CC1(CO)CC1C(N)=O,2.66409,1.09163,0.93833,2.2245,76.78,-0.2431,0.0295,0.2727,1324.4883,0.16935,-440.310807,-440.300499,-440.299555,-440.346036,37.661
gdb_123616,C1C2N1CC1=C2N=NO1,2.72461,1.60868,1.09162,2.8222,75.72,-0.2276,-0.0704,0.1573,1038.509,0.101387,-432.836803,-432.829533,-432.828589,-432.868927,27.039
gdb_30601,CNC(=O)c1cnco1,4.50643,1.06228,0.86434,3.945,71.16,-0.2568,-0.0397,0.2171,1274.6051,0.113832,-454.007439,-453.999161,-453.998216,-454.041304,28.765
gdb_101627,CC(CO)OC(C)C#N,2.51308,1.00688,0.82997,3.7918,76.25,-0.2709,0.0143,0.2852,1446.7927,0.168093,-440.289985,-440.279348,-440.278404,-440.326975,37.576
gdb_95831,CC1CCOC(C)CO1,2.75549,1.23066,0.96795,0.7507,82.45,-0.2365,0.0832,0.3197,1323.3493,0.205772,-425.432303,-425.422883,-425.421939,-425.466137,36.304
gdb_78420,CC1C2C1C1C3CN1C23,5.08867,1.2331,1.21013,1.691,82.6,-0.219,0.0922,0.3112,1109.7498,0.173532,-365.929382,-365.922461,-365.921517,-365.960277,29.127
gdb_91299,CC1CC2OC(C#C)C12,2.38103,1.64209,1.16577,1.8193,80.67,-0.2424,0.0201,0.2624,1103.2954,0.158295,-385.81722,-385.808723,-385.807779,-385.850559,32.724
gdb_47468,O=C1COCC1CC#C,3.39306,1.10521,0.88668,1.8914,73.75,-0.2432,-0.029,0.2142,1277.6586,0.134373,-421.80744,-421.79871,-421.797765,-421.841579,31.821
gdb_22113,CC(O)CC(CO)=NO,2.90056,0.86934,0.7801,1.9159,74.77,-0.2554,-0.0024,0.253,1538.4221,0.167794,-477.374273,-477.363502,-477.362558,-477.410807,38.666
gdb_116568,CCN=C1CC2(O1)CC2,5.03253,0.80038,0.76383,2.1609,84.77,-0.2382,0.0309,0.2691,1588.0469,0.169639,-403.133085,-403.123905,-403.122961,-403.168102,33.958
gdb_99681,OCC(C#C)C1COC1,2.61277,1.07352,0.80428,1.8927,76.92,-0.2505,0.0358,0.2862,1401.7624,0.157621,-422.959302,-422.949659,-422.948715,-422.994817,34.455
gdb_100062,CCC(C)(O)C1COC1,3.01422,1.05612,0.95297,2.1977,81.0,-0.2444,0.056,0.3003,1364.3269,0.20373,-425.408919,-425.398558,-425.397614,-425.44412,38.47
gdb_45086,O=C1CC2CC2C2NC12,2.77395,1.71397,1.26622,3.1591,75.0,-0.2289,-0.0133,0.2156,1007.0365,0.150377,-401.939735,-401.932629,-401.931685,-401.971175,28.879
gdb_55209,NC(=[NH2+])[C-]1NC=CC1=O,2.7662,1.56266,1.00641,5.7402,80.56,-0.1797,-0.0216,0.1581,1115.8516,0.126549,-434.117539,-434.109482,-434.108538,-434.149737,31.688
gdb_42553,O=C1C2C3C(C2C#N)N13,4.65673,1.24551,1.11867,0.9459,66.14,-0.2731,-0.0325,0.2406,1019.2232,0.089909,-415.5685,-415.561768,-415.560824,-415.59992,25.351
gdb_83866,CC1C2CCCC(C)C12,1.8621,1.74673,1.20993,0.1161,91.75,-0.2539,0.0738,0.3277,1209.1833,0.231523,-352.367525,-352.358475,-352.35753,-352.40056,36.475
gdb_38000,C1C2C=C3CN4C(C12)C34,3.33264,1.83801,1.53105,1.3413,81.87,-0.2217,-0.0135,0.2082,904.5855,0.150182,-364.695379,-364.689003,-364.688059,-364.725673,27.398
gdb_75873,CC1C(=O)CC=CC1=O,2.25039,1.62793,1.19832,3.5349,75.78,-0.2453,-0.0635,0.1818,1072.8782,0.135675,-421.88338,-421.875032,-421.874088,-421.916718,30.891
gdb_51386,O=CCC1C2CC(=O)N12,3.13781,1.14308,0.9694,4.3875,69.39,-0.2538,-0.0334,0.2204,1201.8921,0.122702,-437.867672,-437.85943,-437.858485,-437.90185,29.595
gdb_123200,CCOCCNCC#N,2.90981,0.61863,0.53096,4.7961,81.91,-0.2441,0.0267,0.2708,2074.6202,0.181237,-420.401847,-420.3911,-420.390156,-420.439483,36.689
gdb_10157,COCC(C=O)C#N,2.50294,1.47732,0.97968,2.8803,63.01,-0.2758,-0.0551,0.2206,1150.0846,0.11604,-399.802494,-399.793456,-399.792511,-399.83733,29.646
gdb_6886,CC1N(C=O)C1(C)C,2.91803,1.61252,1.40667,3.7819,73.7,-0.2437,0.0112,0.255,1003.6671,0.162882,-365.073016,-365.063746,-365.062802,-365.10634,33.539
gdb_75577,CC1=CCOCC=CC1,2.37006,1.47369,1.0921,2.0171,85.9,-0.2345,0.0043,0.2388,1197.5149,0.183655,-387.082374,-387.073658,-387.072714,-387.115869,33.684
gdb_43663,C#CC1OC(=O)C(=O)O1,3.22818,1.32149,1.0438,4.6809,58.4,-0.2917,-0.0814,0.2103,1063.0838,0.06429,-492.51476,-492.507342,-492.506398,-492.54742,26.383
gdb_107711,COC12CC3(C)C1OC23,3.48293,1.32666,1.13479,2.5806,76.0,-0.2266,0.0801,0.3067,1139.6748,0.157176,-422.926845,-422.91833,-422.917386,-422.95987,32.403
gdb_67026,CC12C3CC1(O)C=CC23,2.13211,2.09592,1.63887,0.8746,79.33,-0.2226,0.0178,0.2404,947.8348,0.159079,-385.865744,-385.857749,-385.856805,-385.897585,32.214
gdb_89188,CC12CC(O)C1OC2=N,2.54056,1.57885,1.2249,1.744,72.69,-0.2632,0.0204,0.2836,1065.8609,0.147395,-439.072183,-439.063867,-439.062923,-439.104914,32.018
gdb_71462,CC12CC3(C#N)C(N1)C23,4.3365,1.20075,1.0963,4.1961,79.05,-0.2407,0.0207,0.2614,1119.0933,0.136919,-380.829982,-380.822373,-380.821429,-380.861814,29.899
gdb_31205,COc1c(cc[nH]1)C#C,2.25079,1.73606,0.98621,2.0275,80.92,-0.1849,0.0306,0.2155,1146.6543,0.123716,-400.7437,-400.734884,-400.73394,-400.777754,32.53
gdb_125713,CC1=NOC(=N)C=C1N,3.08447,1.41506,0.97665,5.538,79.54,-0.2123,-0.0517,0.1606,1160.7475,0.12448,-434.061664,-434.053429,-434.052485,-434.094177,31.789
gdb_33600,N#CC12C3C4CC1C4N23,3.97687,1.52436,1.38098,5.0939,72.99,-0.2569,-0.0022,0.2547,927.4173,0.115009,-379.597216,-379.591031,-379.590087,-379.627768,25.039
gdb_95674,OC1CCOC(=N)C=C1,3.11869,1.23389,0.9508,3.2575,78.53,-0.2467,-0.0356,0.2111,1219.8126,0.148954,-439.09195,-439.083612,-439.082668,-439.125154,31.571
gdb_124682,CC(C=O)N1N=CN=N1,3.99236,1.0883,1.00851,2.5505,67.35,-0.2777,-0.0493,0.2284,1171.8236,0.112389,-450.117465,-450.109265,-450.108321,-450.151686,28.168
gdb_64836,CC1(OC(=O)C=C1)C#N,3.00609,1.2746,1.21672,4.8447,68.53,-0.2926,-0.0706,0.2219,1059.1464,0.100323,-436.74268,-436.734824,-436.73388,-436.775161,28.966
gdb_46360,O=C1CNC1C1CCO1,3.1665,1.25285,1.13382,3.5805,72.19,-0.2406,-0.0229,0.2176,1136.3513,0.147643,-439.051572,-439.043225,-439.042281,-439.085641,30.209
gdb_99706,CC#CC(CO)N1CC1,1.93672,1.21717,0.89646,1.6746,83.78,-0.2382,0.0479,0.2861,1405.9944,0.168826,-403.082417,-403.071926,-403.070982,-403.12013,36.487
gdb_6494,CC1(CC1)NC(=O)N,3.85115,1.34957,1.30081,3.6666,68.52,-0.2384,0.0546,0.293,1035.6588,0.153186,-381.152506,-381.143551,-381.142607,-381.18602,33.176
gdb_15754,O=CCC(=O)C1CN1,5.20583,1.05488,0.99404,1.2007,64.32,-0.2576,-0.0459,0.2117,1159.4309,0.117249,-399.794963,-399.786799,-399.785855,-399.829237,27.831
gdb_49911,O=CC1CC(O1)C1CN1,4.50908,0.94646,0.89491,2.2605,72.8,-0.2483,-0.0332,0.2151,1319.8458,0.147085,-439.039342,-439.030776,-439.029832,-439.07379,30.605
gdb_78039,CC1(C)C2C(O)C(=N)N12,2.51265,1.42778,1.26491,3.1575,77.23,-0.2407,0.0,0.2406,1105.8263,0.157883,-419.165577,-419.156478,-419.155534,-419.198784,34.705
gdb_20215,C1=CC2C3C4C1C4N23,3.69826,3.21013,2.23534,1.5256,67.66,-0.2241,0.0123,0.2364,645.9993,0.121816,-325.460862,-325.455712,-325.454767,-325.489606,22.478
gdb_87247,CC1CC1(C)CCC=O,4.19531,0.67358,0.64537,2.9282,88.04,-0.2462,-0.0183,0.228,1812.7026,0.20268,-388.297698,-388.286901,-388.285957,-388.334362,38.776
